Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,1787.360347702,1971.3163227923,2131.3916515998,2294.1828473174,2501.2931899638,2620.475547353,2784.7335477165,2960.7225858838,3121.8890308772,3344.7836025464,,,,,,,,,,,18785.0364373183,17110.4451362671,17434.8850945889,17298.5664092844,16457.8291584079,16613.6284803968,23691.9702589726,29484.8729975913,31664.1592853184,30325.7589323674,38332.1517205633,38303.049889718,39435.5381338896,38005.3234464037,41738.9701947029,48540.5774945952,46610.0597512362,40429.9372576455,41487.6901931812,40577.3366287001,37813.234256795,38538.6444695451,41336.7219170303,47960.5649721577,53255.9763084633,54797.5466345741,57348.9278823975,63223.467775151,72119.5608730311,69672.0047147337,74276.7184159425,87998.4446849282,83164.3879543217,84658.8876757562,85814.5885735953,80989.8402358305,78812.6506872985
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40537.5116868009,42405.4971449866,43299.401141101,41610.1305834392,44159.2107722825,48226.396676878,55844.1166944098,57210.7322855894,62261.8280114141,73569.644964552,,,,,,,,,73569.644964552
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,532.6154660695,584.2343760298,671.3989677932,687.2706123307,709.5787952605,699.3768048027,803.1486023319,779.4752653155,779.9786063763,893.2481657678,954.2493420015,1116.8703742719,1194.6333239827,1667.5682747409,1578.8756016054,730.4099011136,975.4843638367,1296.8929986687,1462.8351609977,1964.8514325336,2577.3235751734,3016.8234654446,2180.290183587,1725.4418793581,1637.1673111207,1453.3162056003,1525.4266854741,1767.1233485547,2032.9595572603,2294.3459922694,2500.6462568027,2811.4815879364,3362.1693078316,3551.0301859949,4045.6214285094,5137.3750775221,5382.8465193062,5781.1034232433,5479.4980641448,4986.0074169534,5101.3684785806,4595.6783906431,4463.56746352,4787.7168436969,6210.8368161646,7615.3046799183,9484.6812266888,10526.8781329258,10781.3653389194,10243.3283308081,12860.1784848732,14705.6924209948,15431.902824843,15941.3979387593,14817.3773578673,13653.2267285244,13792.9253199858
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,89.5205415104,75.805837926,70.9094116671,74.3136434486,85.4985551596,98.4867777522,104.3245661811,96.5895319418,91.4727183066,100.1299032662,113.1629915547,118.6545777853,131.8835612439,157.0903742987,160.1400937277,178.3418196081,165.4055403724,185.4228329137,156.3962814018,183.9852309283,194.8055256896,197.0701634144,203.3368064141,225.4310265265,250.7138895874,294.4572942589,281.9293584397,251.8120671108,283.5379478273,310.8811571785,317.8851980992,333.1417145759,366.4602759123,377.3895183193,473.4927622253,609.656765307,709.4134628117,781.7437280218,828.5804103448,873.2872953063,959.3721081054,1053.1080240846,1148.5080569203,1288.6429243993,1508.6684623081,1753.4178000747,2099.2296755172,2695.3662227179,3471.2475472623,3838.4342921563,4560.5124871009,5633.7961063607,6337.8829926902,7077.7705938533,7683.5020379578,8069.2119377312,8123.1808725464
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,153.471594052,167.3555309522,167.9959429764,190.407375498,221.517801724,212.8218038369,228.2274294398,232.5688993408,265.0408149117,270.7573606272,277.6370323567,289.109425644,322.3479205177,417.1065506418,486.917074681,589.2070767491,673.4169910851,864.2870072052,1041.473037773,1152.3335463686,1226.9127307029,973.284049707,836.6556864741,724.9422694802,696.2752309595,682.5737813702,862.3419924718,915.4240174511,897.6660597698,824.1583194197,880.0184701254,825.5407011146,847.2958457383,810.8329724004,590.3001332721,756.5011353897,809.5387371551,758.9119079952,793.9810785257,759.2922029352,642.2547139992,656.8345650494,710.9611683296,865.7896490145,919.8068027504,931.7542869713,951.9478955647,1065.8963746989,1242.4310438847,1217.7492057511,1219.7490955152,1214.7039464533,1262.4802181159,1423.6822822258,1569.9282753257,1420.6268843888,1526.1971748425
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,119.5341871811,124.4216918351,129.5155191533,131.0834865164,138.5654872688,140.9074500507,144.2520757552,154.1756272174,169.6245684683,181.0678012645,177.7063608715,184.2397814662,208.1314731454,249.0902540742,310.9114266537,369.1346945322,401.1492919334,426.6103015481,542.9245797266,694.7470763808,782.1396717883,859.6568808773,799.5699949267,781.5619271816,800.826135076,810.7666622837,1024.3876558857,1150.164200116,1132.4777016999,979.5901011022,951.8882235683,1030.9799685374,918.3958707015,1060.6053326765,703.3340996889,648.7805569446,704.6043688441,694.6882726971,663.0359764776,704.1718976056,608.0414399346,614.6729339439,676.397606063,824.8689393162,930.2011715508,952.1872484395,1002.9891637066,1110.7011859255,1233.5243161458,1203.1953076362,1182.8692270127,1295.649725738,1255.6481891905,1365.3441899976,1441.1401071228,1244.4294205696,1032.6487220445
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,220.3140630567,197.3909476775,235.6324068468,377.4275418449,170.4660673823,232.8111089832,253.7616360409,184.1345062052,206.7222841828,258.6186236821,243.7631573079,272.0812664757,292.3140097218,362.8637898999,430.7254315427,447.0002864527,409.5485437636,509.0998792012,616.021659903,587.1908018155,546.142397662,463.685936418,492.531709325,387.493775689,269.8259433179,240.770178106,263.8145603703,242.9961459825,273.1246877462,269.5874462032,270.1105808663,253.0421707896,219.734237484,275.7352838445,144.5206961622,135.6734780899,134.939946979,138.9646420112,138.6154759659,102.6447985357,405.4696530938,153.6995732917,175.1360714813,173.9163518318,194.1667863452,218.5235091728,252.8430453839,280.1217436521,318.1201340535,292.6284114062,318.0757515966,357.4834937721,398.140694831,420.8704900309,461.5680852942,474.9360481064,444.5053168155
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,127.0047459256,142.5375164439,152.4512125542,153.5419959897,161.1348413982,167.4536727198,181.2183451084,189.6595504975,195.1412316524,200.008026324,201.4641575972,229.004814529,283.1190394727,362.2702779264,379.4441108419,482.4426816063,460.6695848924,453.7285153585,506.1760713479,670.7684033725,927.0962558713,1052.1652915448,1107.342201338,1043.8536852947,1060.6582976363,1015.5573870385,845.1688011504,1021.6116024837,957.2493252141,1006.1410411875,1146.8122776113,1086.5634944638,1138.2160916727,724.5478972679,649.9053768917,755.9167950684,882.4250223556,784.0481426978,639.4985852301,750.5265499305,998.1968920599,842.7090677443,886.3616652994,998.1013116706,1289.3378369097,1637.0643812457,2012.1100704731,2111.2094885634,2881.5942917522,2255.3328789626,2737.3423648424,3196.6475335702,2952.0523480659,2964.5731515949,2910.520152897,1712.1211314002,1528.2448301246
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,245.1974662076,268.0973707059,283.9174391829,268.3243984438,322.4721693544,302.454041569,276.4887797346,281.9698887009,283.1111555251,298.0524064301,326.2902999766,345.8511326929,374.6244668296,435.7328880191,510.9888818934,529.0886693566,605.8191248235,751.6257542042,877.7966283228,1030.4976813875,1204.1551683454,1282.3646183505,1342.4681242261,1304.6013456757,1260.3957938692,1125.2019352182,1103.3387064049,1125.2611488434,1189.1406780943,1175.9326102283,1175.1492701086,1181.0816436507,1385.8664771404,1541.7123694253,2218.7847095198,2470.6836229038,2553.5496923157,2759.9527475916,2509.1396333412,2164.4329292042,2472.197830983,2395.8565512517,2355.7258566989,2246.2574724306,2740.2494420277,3386.0256000181,3709.0787758991,4674.2196103295,5433.7204500326,5148.4221129086,6250.6550442961,7227.7396798335,7884.9844288287,8030.5860304904,7913.3834324864,6044.5255556656,5805.6053345246
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,401.2150931669,359.7913681362,327.5450756467,331.8089951142,311.1444330384,322.2031411731,444.2469485308,521.5228938028,534.7843861573,497.2904719219,607.4694012906,582.3065192008,609.9032195664,586.6533884566,401.8409364093,487.7979729711,471.7212750147,422.5487938069,417.928473023,420.8779342152,375.8528565848,395.9319363015,433.2691450819,544.5066526028,616.4197236063,621.9033702024,648.3008716763,720.7593012587,795.9705018626,778.5454198645,769.1742882605,829.7586884791,788.6326529552,834.3410948903,852.9543078628,727.646386827,775.0800847048
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,496.2267641701,478.2824349618,473.0503005362,456.4629076461,426.6979480519,437.1364850641,595.4445051721,724.094307483,801.7330620077,797.9155123997,897.6495095165,913.9639434661,994.6280468056,1328.9939939476,1072.3307881994,1251.9023186083,1258.809070009,1201.9566556623,1250.6153759195,1389.7197955801,1239.3778546572,1268.8845642182,1373.5156362232,1768.9213016258,1976.458506021,2048.1345903885,2304.2899020136,3112.2857121521,3638.9059463965,3444.5565998468,3312.825984809,3670.4294525969,3408.4827623842,3558.7963135508,3529.6184030566,2954.1194673424,2997.7526795353
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,380.7191307049,354.815218001,334.4868362774,344.8290256111,353.0018829964,373.0330451499,394.1731510247,412.7293866608,442.9877079161,474.6844143052,532.6671367695,567.4123465997,635.9636205958,766.0887124404,814.7052445264,934.8988849458,1121.3380385398,1391.6710699183,1554.7084663274,1734.436062009,2022.1097309126,1069.1398350677,1033.894312087,1535.3519078662,1727.1755527097,1756.8568182225,1955.7025543542,2033.6712593907,2059.3112548439,2274.4300687191,2391.3014456434,2257.4911233089,2618.1679515573,2854.6202001462,3045.4067327636,3279.3265064176,3230.234155163,3408.3651011558,3614.5625665729,3688.398314145,3808.3636891832,3981.5280469657,4062.0149648608,4167.7141066559,4425.5074672058,4697.0111345612,5245.1873721516,6120.6234182807,6911.1361358641,6809.3962236684,8199.4146206803,9186.596389934,9985.3695897011,10569.6663143866,10647.4417945857,11406.3627271108,11824.6381020004
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,457.9562131526,486.4250713432,503.8578616268,525.5944229718,558.1927404298,591.5497881547,632.1857863184,669.372507312,657.0537570229,706.1472493985,767.3784456214,824.0888574679,942.4825625001,1017.2928483821,1306.9705361392,1511.8145600906,1534.2058411656,1764.4623645687,1780.6432968996,2017.7178704709,2447.0866776796,2667.5625205103,2928.0180464502,2930.5158256338,2761.2146709455,2703.4218714093,2446.1086711425,2611.1547571328,2752.0630205104,2802.1718619554,2968.2103598125,2912.9374533845,2841.6828380781,2955.8511466431,3091.9869300533,3358.5671604551,3632.2379418167,4025.6415802927,4387.5791407307,4629.8425992742,4938.5325994961,5043.4940476351,5275.6179671812,5621.2678504299,6130.2637884536,6898.7782849776,7697.1764791106,8503.2554021145,9641.4106645734,8059.6955027321,8701.58346905,9352.5731105809,9592.7799480422,9654.5664704064,9597.5580842939,9271.3647706871,8769.6416493072
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.232914785,779.5590533036,901.3717983801,1088.4539069941,1224.4230388921,1380.2506010952,1444.8017981214,1474.4816303913,1837.5023194075,2003.054352246,2024.6600402932,2038.6300959303,2111.0523979496,2227.9056248646,2399.8444661675,2273.1841494721,2382.6089050998,2455.2091643282,2645.4908703438,2576.9747268512,2706.9757422145,2280.335930708,2057.6829688182,2072.1674191461,2621.8242386707,2790.1782205718,2282.3896187688,2303.0905350045,2326.1122211039,2553.0697596229,2741.1105419409,2832.1888926891,2994.3399882938,3192.6693781217,3390.7162556367,3779.0570695996,4669.0609161479,5184.4942274145,5376.4476221145,5484.776300112,5676.1414026991,6075.9243062601,6425.9411186608,6760.1534397455,7050.5019901192,7602.261218319,7602.261218319
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30189.768430193,,,,,,,,,,64100.9076960695,,,,,,,,,,64100.9076960695
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.3342447693,1157.4116480794,1476.2715427397,1929.4036069205,2559.2596754659,4232.0229387066,4033.240477729,4122.784498943,4091.0484976267,4258.7435894791,4488.2870025945,5642.631476351,6690.5779748932,7645.6297671171,8038.9142422417,9641.5752730129,9696.0995933236,11310.0719239521,10526.1417696747,11617.6927784249,15098.0060165358,14969.4227910669,14303.5385705316,15247.2932885008,15457.6443640866,14672.882058494,15062.9243346608,16372.291519199,20293.4078913924,23932.4912772329,25324.4866558737,27169.9925579717,31386.6326506534,35390.7048833763,32105.8159000782,30818.4639574235,32233.8394246573,28951.1555598986,27907.9673626742,27340.8838161118,23075.1126993152,23324.2017353618
Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3901.5254371615,2867.2294252582,3338.655157617,3916.051656017,4583.5844993381,5765.048439358,6473.4354520108,5980.2583043072,6447.4635390782,6293.3043871199,5994.5282768654,6594.7174650938,8011.8980737802,9741.0583837682,11667.6321201205,13317.7298342014,15159.1411456575,18333.9459002641,22649.3793400813,19698.4920909142,19764.0155413397,21717.4579392202,19729.8705111763,19916.0193873722,19744.5586092159,17556.9243042464,18266.5496886036
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2750.719742355,3180.0559270296,3795.5660806001,5027.6603087591,5617.741720941,6212.7631267079,6609.7533922826,7653.8847114461,9446.1667852078,11238.3406747631,12092.3818542945,10170.4462754224,9876.228231706,9827.0224093253,9277.932299307,9393.8916905024,13410.8971003707,16614.4101036952,17863.4378971386,17697.1635135694,22219.5725271486,23269.3817972445,26333.537444515,25488.5195189314,27087.5584535617,31729.6997633451,30564.2478058387,27045.7191273318,27340.6728848884,26795.9911316814,23718.746699471,23687.3168928198,25205.164445175,30359.9521525666,34165.9340305131,34696.62091671,36447.8723183195,41814.8190965222,45699.1983232962,41732.707253158,41785.556912554,46810.3279588057,44065.2489082767,46530.9114275776,47902.6528842516,41176.8815764652,41936.0585754956
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,801.1727272616,,761.4703124149,748.1952491985,725.7425320695,766.1409545474,762.0113217331,777.2623296021,753.5201888938,790.0322651701,789.5517690532,767.4669289096,760.531447775,755.5962417659,765.7204882414,768.1760767471,781.232219552,792.154120028,819.9741179848,864.1847206073,904.7297488766,965.6693778923,1047.5868963852,1214.0771182959,1253.6574311994,1325.9907235208,1430.9868983255,1536.1506851804,1622.6379744125,1740.9150108972,1862.167273731,1862.167273731
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,495.4348853764,608.4207102499,591.2084924431,784.7146612848,878.5209753701,958.5187156027,1069.2860706908,1210.67937084,1338.6905094196,1534.7356942701,1745.8635919324,2003.9400444184,2152.860308162,2345.0106057331,2547.0347680336,2701.9763175886,2814.4715421783,3018.7782390997,3139.1805436195,3323.4161844746,3473.7959023855,3676.7782151194,3830.1752534332,4820.1075666631,4924.9227841305,4836.3849212411,4994.6674021974,5325.0469810807,5244.0337317226,5513.1607096808,5939.0535849451,6446.6638318539,6866.2248990346,6912.4357139895,6985.5323267159,6744.5671061101,7022.7506650297,7257.3951428138,7069.5027878265,7144.4546727765
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1364.5171601726,1503.5370134282,1681.0299129876,1775.3703846879,2013.2430769327,2243.9315948354,2443.2597913502,2644.7866468916,2712.6124003393,3068.2367411441,3464.4569952762,3845.4961586992,4654.3053359289,6119.3726580199,6770.7339295719,7999.1115317683,8787.5809167743,9783.8408583133,11826.0035497522,13752.0064147251,13883.8996463609,12081.7895373984,11804.4331928655,11857.9021207038,11562.913486507,12253.0955451375,17201.0828270017,21340.7140617334,22527.0471030545,21901.0575177777,26891.4416399373,27011.3858910492,29569.6545261635,27597.971483378,29995.5652189509,35351.3807065346,35650.7243420099,32835.9287666102,33368.1548509045,33440.8016200638,30743.5591735847,30751.6494603843,33228.6929087101,40458.7706402839,46511.6045710347,48799.8203703247,52026.9931124155,58487.0450116405,64322.0666441526,58163.2935943068,58041.4112245601,61753.6600721804,58507.5002096272,61191.1926260428,62425.5392007494,53014.6441616194,53417.6642756422
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1260251084,192.0266541487,234.0343477567,258.5589678307,272.9142917054,228.9538297497,245.8904751492,250.8539774343,253.9043887977,281.1894003136,329.860647543,359.8270308181,417.5057889458,479.5440414804,582.8500322643,698.9020443947,748.2687313839,847.6006330535,861.2582950499,968.792626267,1141.4517213784,1222.6614852873,1310.1227376366,1387.3207541219,1626.4319604659,777.424081021,923.89029001,861.3911436165,778.5121223169,949.4040240182,984.6913024992,1327.4506935178,1510.0220752273,1704.8502489337,1871.6674311787,2072.6836516531,2258.2585399693,2400.1882526233,2551.9005571788,2575.5651036691,2802.4200417874,2862.1548356268,3008.4650776994,2372.6288265617,2421.0960619738,3681.059903003,3836.468771322,4647.3103590699,5011.0379372937,4952.6775034445,5451.0669599447,5759.0642999882,5968.8767666363,6027.0555440367,6268.6921217771,6468.4716483923,6722.2235358061
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,244.8248064836,213.4859050635,171.2098094639,225.5305961758,236.6101895651,248.3781435871,234.1889083444,252.418252162,280.2682882094,300.9818256585,334.2595276862,339.3840490717,439.7311238572,551.4344416951,813.0499026702,931.105517329,1031.3031351684,1185.5106353485,1447.6180205344,1771.965548606,2189.7766795105,2223.6973440724,2197.1105001792,2298.8838054903,2452.6646317561,2567.4959045602,2740.6547237523,2790.4739188899,2402.8256271476,2202.558090134,2394.420380152,1721.5786957788,1766.0546784143,1797.5235605112,1499.9715045738,1444.9080360949,1596.02986731,1612.0093028891,1588.4814491669,1581.0045639802,1757.0177971599,1732.8579788838,1774.0336730152,2094.3355057258,2598.9080234667,3100.1223775868,3464.610078702,3935.1833428593,4905.2548657626,3868.8312304091,4463.3946748895,5432.2502026808,5564.8256595807,5471.8667658485,5470.851007071,4132.7602920886,3843.752322023
